,pl_name,hostname,sy_dist,pl_rade,pl_orbper,discoverymethod,type
329,CoRoT-4 b,CoRoT-4,726.412,13.339,9.20205,Transit,
330,CoRoT-4 b,CoRoT-4,726.412,13.002,9.20205,Transit,
331,CoRoT-4 b,CoRoT-4,726.412,13.437,9.20164964,Transit,
332,CoRoT-5 b,CoRoT-5,882.472,15.558,4.0378962,Transit,
333,CoRoT-5 b,CoRoT-5,882.472,14.079,4.0379156,Transit,
334,CoRoT-5 b,CoRoT-5,882.472,5.286154719259407,4.0379156,Transit,
335,CoRoT-5 b,CoRoT-5,882.472,13.249,4.0378962,Transit,
336,CoRoT-5 b,CoRoT-5,882.472,18.383,4.03790124,Transit,
337,CoRoT-5 b,CoRoT-5,882.472,15.558,4.0378962,Transit,
338,CoRoT-6 b,CoRoT-6,645.294,13.283,8.886593,Transit,
339,CoRoT-6 b,CoRoT-6,645.294,13.068,8.886593,Transit,
340,CoRoT-6 b,CoRoT-6,645.294,13.07,8.886593,Transit,
341,CoRoT-6 b,CoRoT-6,645.294,5.286154719259407,8.8866287,Transit,
342,CoRoT-7 b,CoRoT-7,159.906,1.585,0.85359159,Transit,
343,CoRoT-7 b,CoRoT-7,159.906,1.58,0.854,Transit,
344,CoRoT-7 b,CoRoT-7,159.906,5.286154719259407,0.853585,Transit,
345,CoRoT-7 b,CoRoT-7,159.906,5.286154719259407,0.85359165,Transit,
346,CoRoT-7 b,CoRoT-7,159.906,1.861,0.853585,Transit,
347,CoRoT-7 b,CoRoT-7,159.906,1.528,0.8535,Transit,
348,CoRoT-7 b,CoRoT-7,159.906,1.68,0.853585,Transit,
349,CoRoT-7 b,CoRoT-7,159.906,1.681,0.85359163,Transit,
350,CoRoT-7 c,CoRoT-7,159.906,5.286154719259407,3.7,Radial Velocity,
351,CoRoT-7 c,CoRoT-7,159.906,5.286154719259407,3.698,Radial Velocity,
352,CoRoT-7 c,CoRoT-7,159.906,5.286154719259407,3.697,Radial Velocity,
353,CoRoT-7 d,CoRoT-7,159.906,5.286154719259407,8.966,Radial Velocity,
354,CoRoT-8 b,CoRoT-8,322.037,6.39,6.21229,Transit,
355,CoRoT-8 b,CoRoT-8,322.037,6.389,6.212381,Transit,
356,CoRoT-8 b,CoRoT-8,322.037,6.938,6.212445,Transit,
357,CoRoT-8 b,CoRoT-8,322.037,7.981,6.21229,Transit,
358,CoRoT-9 b,CoRoT-9,412.98,11.624,95.2738,Transit,
359,CoRoT-9 b,CoRoT-9,412.98,11.949,95.272656,Transit,
360,CoRoT-9 b,CoRoT-9,412.98,11.77,95.2738,Transit,
361,CoRoT-9 b,CoRoT-9,412.98,5.286154719259407,95.272725,Transit,
362,CoRoT-9 b,CoRoT-9,412.98,11.949,95.272656,Transit,
363,CoRoTID 223977153 b,CoRoTID 223977153,576.683,5.286154719259407,6.7183678,Transit,
364,CoRoTID 223977153 b,CoRoTID 223977153,576.683,6.389,6.71837,Transit,
365,DE CVn b,DE CVn,30.5225,5.286154719259407,4098.1,Eclipse Timing Variations,
366,DENIS-P J082303.1-491201 b,DENIS-P J082303.1-491201,731.4047960443471,5.286154719259407,246.36,Astrometry,
367,DH Tau b,DH Tau,134.846,5.286154719259407,13117.276529071569,Imaging,
368,DH Tau b,DH Tau,134.846,30.264,13117.276529071569,Imaging,
369,DMPP-1 b,DMPP-1,62.5388,5.286154719259407,18.57,Radial Velocity,
370,DMPP-1 c,DMPP-1,62.5388,5.286154719259407,6.584,Radial Velocity,
371,DMPP-1 d,DMPP-1,62.5388,5.286154719259407,2.882,Radial Velocity,
372,DMPP-1 e,DMPP-1,62.5388,5.286154719259407,5.516,Radial Velocity,
373,DMPP-2 b,DMPP-2,137.94,5.286154719259407,5.2072,Radial Velocity,
374,DMPP-3 A b,DMPP-3 A,45.23,5.286154719259407,6.6732,Radial Velocity,
375,DMPP-3 A b,DMPP-3 A,45.23,5.286154719259407,6.6736,Radial Velocity,
376,DMPP-4 b,DMPP-4,25.3284,5.286154719259407,3.4982,Radial Velocity,
377,DP Leo b,DP Leo,305.684,5.286154719259407,8693.0,Eclipse Timing Variations,
378,DP Leo b,DP Leo,305.684,5.286154719259407,10220.0,Eclipse Timing Variations,
379,DS Tuc A b,DS Tuc A,44.0622,6.176,8.13822218,Transit,
380,DS Tuc A b,DS Tuc A,44.0622,5.63,8.1387,Transit,
381,DS Tuc A b,DS Tuc A,44.0622,5.7,8.138268,Transit,
382,EPIC 201170410.02,EPIC 201170410,731.4047960443471,1.047,6.7987,Transit,
383,EPIC 201238110 b,EPIC 201238110,159.259,1.87,28.1656,Transit,
384,EPIC 201238110 b,EPIC 201238110,159.259,2.2,28.1696,Transit,
385,EPIC 201427007 b,EPIC 201427007,706.391,1.5,0.72091,Transit,
386,EPIC 201497682 b,EPIC 201497682,253.026,0.692,2.13174,Transit,
387,EPIC 201595106 b,EPIC 201595106,232.1,1.406,0.877183,Transit,
388,EPIC 201595106 b,EPIC 201595106,232.1,1.3,0.877214,Transit,
389,EPIC 201595106 b,EPIC 201595106,232.1,1.2,0.87703,Transit,
390,EPIC 201615463 c,K2-166,476.882,1.22,3.80464,Transit,
391,EPIC 201754305 d,K2-16,334.967,1.03,2.71578,Transit,
392,EPIC 201757695.02,EPIC 201757695,731.4047960443471,0.908,2.0478,Transit,
393,EPIC 201833600 c,K2-50,257.443,1.0,3.96151,Transit,
394,EPIC 201833600 c,K2-50,257.443,1.48,3.96165,Transit,
395,EPIC 201841433 b,EPIC 201841433,436.488,1.41,4.16888,Transit,
396,EPIC 201841433 b,EPIC 201841433,436.488,1.1,4.16959,Transit,
397,EPIC 201841433 b,EPIC 201841433,436.488,1.04,4.1698,Transit,
398,EPIC 205950854 c,K2-168,243.935,1.18,8.0468,Transit,
399,EPIC 205950854 c,K2-168,243.935,1.62,8.0516,Transit,
400,EPIC 205950854 c,K2-168,243.935,1.31,8.050722,Transit,
401,EPIC 206024342 b,EPIC 206024342,369.888,1.7,4.50756,Transit,
402,EPIC 206024342 b,EPIC 206024342,369.888,1.44,4.50717,Transit,
403,EPIC 206024342 c,EPIC 206024342,369.888,1.35,0.9116567,Transit,
404,EPIC 206024342 c,EPIC 206024342,369.888,1.4,0.911724,Transit,
405,EPIC 206024342 c,EPIC 206024342,369.888,1.16,0.911618,Transit,
406,EPIC 206024342 d,EPIC 206024342,369.888,2.52,14.6435,Transit,
407,EPIC 206024342 d,EPIC 206024342,369.888,2.94,14.641541,Transit,
408,EPIC 206024342 d,EPIC 206024342,369.888,2.6,14.647531,Transit,
409,EPIC 206024342 d,EPIC 206024342,369.888,4.0,14.637,Transit,
410,EPIC 206032309 b,EPIC 206032309,161.365,1.01,2.87814,Transit,
411,EPIC 206042996 b,EPIC 206042996,451.769,1.7,5.2986,Transit,
412,EPIC 206042996 b,EPIC 206042996,451.769,3.32,5.29853,Transit,
413,EPIC 206042996 b,EPIC 206042996,451.769,1.62,5.29711,Transit,
414,EPIC 206042996 c,EPIC 206042996,451.769,1.45,0.35490972,Transit,
415,EPIC 206042996 c,EPIC 206042996,451.769,1.2,0.354884,Transit,
416,EPIC 206215704 b,EPIC 206215704,109.888,0.9,2.25372,Transit,
417,EPIC 206215704 b,EPIC 206215704,109.888,2.0,2.25558,Transit,
418,EPIC 206215704 b,EPIC 206215704,109.888,1.0,2.255436,Transit,
419,EPIC 206317286 b,EPIC 206317286,314.35,0.96,1.58252,Transit,
420,EPIC 206317286 b,EPIC 206317286,314.35,1.22,1.58316,Transit,
421,EPIC 206317286 c,EPIC 206317286,314.35,2.63,17.501662,Transit,
422,EPIC 206317286 c,EPIC 206317286,314.35,2.15,17.5125,Transit,
423,EPIC 206317286 c,EPIC 206317286,314.35,2.094,17.515472,Transit,
424,EPIC 211822797 b,EPIC 211822797,186.197,2.2,21.169619,Transit,
425,EPIC 211822797 b,EPIC 211822797,186.197,2.18,21.1686,Transit,
426,EPIC 211822797 b,EPIC 211822797,186.197,5.286154719259407,21.1595,Transit,
427,EPIC 211822797 b,EPIC 211822797,186.197,1.98,21.169861,Transit,
428,EPIC 211822797 b,EPIC 211822797,186.197,5.286154719259407,21.17623917,Transit,
429,EPIC 211822797 b,EPIC 211822797,186.197,1.92,21.1701963,Transit,
430,EPIC 211945201 b,EPIC 211945201,181.69,5.76,19.49221,Transit,
431,EPIC 211945201 b,EPIC 211945201,181.69,5.286154719259407,19.4921498,Transit,
432,EPIC 211945201 b,EPIC 211945201,181.69,5.286154719259407,19.50735025,Transit,
433,EPIC 211945201 b,EPIC 211945201,181.69,5.507,19.4921473,Transit,
434,EPIC 211945201 b,EPIC 211945201,181.69,5.847,19.491795,Transit,
435,EPIC 211945201 b,EPIC 211945201,181.69,6.12,19.49213,Transit,
436,EPIC 211945201 b,EPIC 211945201,181.69,5.96,19.49183,Transit,
437,EPIC 211945201 b,EPIC 211945201,181.69,5.286154719259407,19.491,Transit,
438,EPIC 211945201 b,EPIC 211945201,181.69,6.8,19.491965,Transit,
439,EPIC 211945201 b,EPIC 211945201,181.69,6.0,19.492132,Transit,
440,EPIC 212297394 b,EPIC 212297394,418.395,1.83,2.28896,Transit,
441,EPIC 212297394 b,EPIC 212297394,418.395,1.323,2.28943,Transit,
442,EPIC 212297394 b,EPIC 212297394,418.395,1.48,2.289363,Transit,
443,EPIC 212297394 c,EPIC 212297394,418.395,2.27,5.213965,Transit,
444,EPIC 212297394 c,EPIC 212297394,418.395,2.29,5.21378,Transit,
445,EPIC 212297394 c,EPIC 212297394,418.395,5.286154719259407,5.213,Transit,
446,EPIC 212424622 b,EPIC 212424622,611.804,2.17,18.0983,Transit,
447,EPIC 212424622 b,EPIC 212424622,611.804,2.21,18.0971,Transit,
448,EPIC 212499991 b,EPIC 212499991,283.29,1.6,34.885,Transit,
449,EPIC 212587672 b,EPIC 212587672,320.07,1.12,15.2841,Transit,
450,EPIC 212587672 b,EPIC 212587672,320.07,1.39,15.2841,Transit,
451,EPIC 212587672 b,EPIC 212587672,320.07,1.26,15.28078,Transit,
452,EPIC 212587672 c,EPIC 212587672,320.07,2.245,23.226001,Transit,
453,EPIC 212587672 c,EPIC 212587672,320.07,5.286154719259407,23.24110566,Transit,
454,EPIC 212587672 c,EPIC 212587672,320.07,5.286154719259407,23.226,Transit,
455,EPIC 212587672 c,EPIC 212587672,320.07,2.31,23.2259,Transit,
456,EPIC 212587672 c,EPIC 212587672,320.07,2.32,23.228555,Transit,
457,EPIC 212587672 c,EPIC 212587672,320.07,2.3,23.226,Transit,
458,EPIC 212624936 b,EPIC 212624936,561.929,1.2,0.578657,Transit,
459,EPIC 212624936 c,EPIC 212624936,561.929,2.67,11.81387,Transit,
460,EPIC 212624936 c,EPIC 212624936,561.929,2.3,11.811437,Transit,
461,EPIC 212737443 b,EPIC 212737443,336.25,5.286154719259407,13.603,Transit,
462,EPIC 212737443 b,EPIC 212737443,336.25,2.586,13.603,Transit,
463,EPIC 212737443 b,EPIC 212737443,336.25,5.286154719259407,13.60697954,Transit,
464,EPIC 212737443 c,EPIC 212737443,336.25,2.69,65.55,Transit,
465,EPIC 220492298 b,EPIC 220492298,624.512,0.99,0.762406,Transit,
466,EPIC 220554210 c,K2-282,496.289,1.6,0.70531,Transit,
467,EPIC 220554210 c,K2-282,496.289,1.73,0.705386,Transit,
468,EPIC 220554210 c,K2-282,496.289,1.48,0.70531,Transit,
469,EPIC 220674823 b,EPIC 220674823,244.59,1.725,0.571292,Transit,
470,EPIC 220674823 b,EPIC 220674823,244.59,1.46,0.571308,Transit,
471,EPIC 220674823 b,EPIC 220674823,244.59,1.82,0.571331,Transit,
472,EPIC 220674823 b,EPIC 220674823,244.59,1.669,0.571299,Transit,
473,EPIC 220674823 b,EPIC 220674823,244.59,1.6,0.571212,Transit,
474,EPIC 220674823 b,EPIC 220674823,244.59,1.52,0.571292,Transit,
475,EPIC 220674823 b,EPIC 220674823,244.59,1.712,0.571,Transit,
476,EPIC 220674823 b,EPIC 220674823,244.59,1.82,0.571336,Transit,
477,EPIC 220674823 b,EPIC 220674823,244.59,1.816,0.571285,Transit,
478,EPIC 220674823 b,EPIC 220674823,244.59,1.8,0.571336,Transit,
479,EPIC 220674823 c,EPIC 220674823,244.59,2.8,13.338687,Transit,
480,EPIC 220674823 c,EPIC 220674823,244.59,2.2,13.334615,Transit,
481,EPIC 220674823 c,EPIC 220674823,244.59,2.705,13.339746,Transit,
482,EPIC 220674823 c,EPIC 220674823,244.59,3.79,13.33877,Transit,
483,EPIC 220674823 c,EPIC 220674823,244.59,2.53,13.341245,Transit,
484,EPIC 220674823 c,EPIC 220674823,244.59,2.73,13.339079,Transit,
485,EPIC 220674823 c,EPIC 220674823,244.59,2.836,13.3397,Transit,
486,EPIC 220674823 c,EPIC 220674823,244.59,2.77,13.3387,Transit,
487,EPIC 220674823 c,EPIC 220674823,244.59,2.5,13.3397,Transit,
488,EPIC 228836835 b,EPIC 228836835,150.124,1.1,0.728113,Transit,
489,EPIC 228836835 b,EPIC 228836835,150.124,1.27,0.72813,Transit,
490,EPIC 229004835 b,EPIC 229004835,121.971,2.06,16.140442,Transit,
491,EPIC 229004835 b,EPIC 229004835,121.971,2.02,16.13655,Transit,
492,EPIC 229004835 b,EPIC 229004835,121.971,2.332,16.141132,Transit,
493,EPIC 246851721 b,EPIC 246851721,372.632,11.781,6.180235,Transit,
494,EPIC 246851721 b,EPIC 246851721,372.632,5.286154719259407,6.1802679,Transit,
495,EPIC 246851721 b,EPIC 246851721,372.632,13.274,6.1802675,Transit,
496,EPIC 248847494 b,EPIC 248847494,551.886,12.442,3650.0,Transit,
497,EPIC 249893012 b,EPIC 249893012,321.296,1.95,3.5951,Transit,
498,EPIC 249893012 c,EPIC 249893012,321.296,3.67,15.624,Transit,
499,EPIC 249893012 d,EPIC 249893012,321.296,3.94,35.747,Transit,
500,FU Tau b,FU Tau,731.4047960443471,5.286154719259407,13117.276529071569,Imaging,
501,FU Tau b,FU Tau,731.4047960443471,5.286154719259407,13117.276529071569,Imaging,
502,G 196-3 b,G 196-3,21.7912,5.286154719259407,13117.276529071569,Imaging,
503,G 264-012 b,G 264-012,16.009,5.286154719259407,2.30538,Radial Velocity,
504,G 264-012 c,G 264-012,16.009,5.286154719259407,8.0518,Radial Velocity,
505,G 9-40 b,G 9-40,27.9276,2.061,5.7459945,Transit,
506,G 9-40 b,G 9-40,27.9276,5.286154719259407,5.7459996,Transit,
507,G 9-40 b,G 9-40,27.9276,5.286154719259407,5.745912,Transit,
508,G 9-40 b,G 9-40,27.9276,2.025,5.746007,Transit,
509,GJ 1002 b,GJ 1002,4.84867,5.286154719259407,10.3465,Radial Velocity,
510,GJ 1002 c,GJ 1002,4.84867,5.286154719259407,21.202,Radial Velocity,
511,GJ 1061 b,GJ 1061,3.67278,5.286154719259407,3.204,Radial Velocity,
512,GJ 1061 c,GJ 1061,3.67278,5.286154719259407,6.689,Radial Velocity,
513,GJ 1061 d,GJ 1061,3.67278,5.286154719259407,13.031,Radial Velocity,
514,GJ 1132 b,GJ 1132,12.613,1.192,1.62892911,Transit,
515,GJ 1132 b,GJ 1132,12.613,5.286154719259407,1.6289304,Transit,
516,GJ 1132 b,GJ 1132,12.613,1.215,1.6289322,Transit,
517,GJ 1132 b,GJ 1132,12.613,5.286154719259407,13117.276529071569,Transit,
518,GJ 1132 b,GJ 1132,12.613,1.13,1.628931,Transit,
519,GJ 1132 b,GJ 1132,12.613,1.43,1.6289287,Transit,
520,GJ 1132 b,GJ 1132,12.613,1.16,1.62893,Transit,
521,GJ 1132 c,GJ 1132,12.613,5.286154719259407,8.929,Radial Velocity,
522,GJ 1148 b,GJ 1148,11.0143,5.286154719259407,41.375,Radial Velocity,
523,GJ 1148 b,GJ 1148,11.0143,5.286154719259407,41.38,Radial Velocity,
524,GJ 1148 b,GJ 1148,11.0143,5.286154719259407,41.397,Radial Velocity,
525,GJ 1148 c,GJ 1148,11.0143,5.286154719259407,535.9,Radial Velocity,
526,GJ 1148 c,GJ 1148,11.0143,5.286154719259407,532.58,Radial Velocity,
527,GJ 1151 c,GJ 1151,8.03625,5.286154719259407,389.7,Radial Velocity,
528,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,13117.276529071569,Transit,
529,GJ 1214 b,GJ 1214,14.6427,2.64,1.5804049,Transit,
530,GJ 1214 b,GJ 1214,14.6427,2.65,1.58040482,Transit,
531,GJ 1214 b,GJ 1214,14.6427,2.678,1.5803925,Transit,
532,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040457,Transit,
533,GJ 1214 b,GJ 1214,14.6427,2.74,1.58040487,Transit,
534,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040417,Transit,
535,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040835,Transit,
536,GJ 1214 b,GJ 1214,14.6427,2.61,1.5804043,Transit,
537,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040465,Transit,
538,GJ 1214 b,GJ 1214,14.6427,2.733,1.58040453,Transit,
539,GJ 1214 b,GJ 1214,14.6427,2.847,1.58040456,Transit,
540,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040442,Transit,
541,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040494,Transit,
542,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040481,Transit,
543,GJ 1214 b,GJ 1214,14.6427,2.27,1.58040482,Transit,
544,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040454,Transit,
545,GJ 1214 b,GJ 1214,14.6427,2.742,1.58040433,Transit,
546,GJ 1214 b,GJ 1214,14.6427,5.286154719259407,1.58040481,Transit,
547,GJ 1252 b,GJ 1252,20.373,1.18,0.5182416,Transit,
548,GJ 1252 b,GJ 1252,20.373,1.193,0.5182331,Transit,
549,GJ 1252 b,GJ 1252,20.373,1.349,0.51824246,Transit,
550,GJ 1252 b,GJ 1252,20.373,1.193,0.5182349,Transit,
551,GJ 1252 b,GJ 1252,20.373,5.286154719259407,0.5182418,Transit,
552,GJ 1252 b,GJ 1252,20.373,5.286154719259407,0.5182464,Transit,
553,GJ 1265 b,GJ 1265,10.2525,5.286154719259407,3.6511,Radial Velocity,
554,GJ 143 b,GJ 143,16.32,3.122,35.6134391,Transit,
555,GJ 143 b,GJ 143,16.32,2.61,35.61253,Transit,
556,GJ 143 b,GJ 143,16.32,5.286154719259407,35.589,Transit,
557,GJ 15 A b,GJ 15 A,3.56228,5.286154719259407,11.4433,Radial Velocity,
558,GJ 15 A b,GJ 15 A,3.56228,5.286154719259407,11.4407,Radial Velocity,
559,GJ 15 A b,GJ 15 A,3.56228,5.286154719259407,11.4432,Radial Velocity,
560,GJ 15 A c,GJ 15 A,3.56228,5.286154719259407,7600.0,Radial Velocity,
561,GJ 160.2 b,GJ 160.2,25.8557,5.286154719259407,5.2354,Radial Velocity,
562,GJ 163 b,GJ 163,15.1285,5.286154719259407,8.63182,Radial Velocity,
563,GJ 163 c,GJ 163,15.1285,5.286154719259407,25.63058,Radial Velocity,
564,GJ 163 d,GJ 163,15.1285,5.286154719259407,603.95116,Radial Velocity,
565,GJ 179 b,GJ 179,12.356,5.286154719259407,2303.0,Radial Velocity,
566,GJ 179 b,GJ 179,12.356,5.286154719259407,2288.0,Radial Velocity,
567,GJ 179 b,GJ 179,12.356,5.286154719259407,2333.0,Radial Velocity,
568,GJ 180 b,GJ 180,11.9407,5.286154719259407,17.38,Radial Velocity,
569,GJ 180 b,GJ 180,11.9407,5.286154719259407,17.133,Radial Velocity,
570,GJ 180 c,GJ 180,11.9407,5.286154719259407,24.329,Radial Velocity,
571,GJ 180 d,GJ 180,11.9407,5.286154719259407,106.3,Radial Velocity,
572,GJ 2030 b,GJ 2030,37.0788,5.286154719259407,2.38129,Radial Velocity,
573,GJ 2030 c,GJ 2030,37.0788,5.286154719259407,25533.11353,Radial Velocity,
574,GJ 2056 b,GJ 2056,28.4434,5.286154719259407,69.971,Radial Velocity,
575,GJ 229 A c,GJ 229,5.75624,5.286154719259407,121.995,Radial Velocity,
576,GJ 229 A c,GJ 229,5.75624,5.286154719259407,121.93268,Radial Velocity,
577,GJ 229 b,GJ 229,5.75624,5.286154719259407,579.47495,Radial Velocity,
578,GJ 229 b,GJ 229,5.75624,5.286154719259407,471.0,Radial Velocity,
579,GJ 229 b,GJ 229,5.75624,5.286154719259407,526.115,Radial Velocity,
580,GJ 238 b,GJ 238,15.2142,0.592,1.7447031,Transit,
581,GJ 238 b,GJ 238,15.2142,0.566,1.7446999,Transit,
582,GJ 251 b,GJ 251,5.58057,5.286154719259407,14.238,Radial Velocity,
583,GJ 27.1 b,GJ 27.1,23.6062,5.286154719259407,15.819,Radial Velocity,
584,GJ 273 b,GJ 273,5.921535,5.286154719259407,18.6498,Radial Velocity,
585,GJ 273 c,GJ 273,5.921535,5.286154719259407,4.7234,Radial Velocity,
586,GJ 3021 b,GJ 3021,17.5559,5.286154719259407,133.71,Radial Velocity,
587,GJ 3082 b,GJ 3082,16.6186,5.286154719259407,11.949,Radial Velocity,
588,GJ 3090 b,GJ 3090,22.4751,2.13,2.8531054,Transit,
589,GJ 3090 b,GJ 3090,22.4751,2.021,2.8531016,Transit,
590,GJ 3138 b,GJ 3138,28.4712,5.286154719259407,1.22003,Radial Velocity,
591,GJ 3138 c,GJ 3138,28.4712,5.286154719259407,5.974,Radial Velocity,
592,GJ 3138 d,GJ 3138,28.4712,5.286154719259407,257.8,Radial Velocity,
593,GJ 317 b,GJ 317,15.1968,5.286154719259407,692.9,Radial Velocity,
594,GJ 317 b,GJ 317,15.1968,5.286154719259407,692.0,Radial Velocity,
595,GJ 317 b,GJ 317,15.1968,5.286154719259407,695.66,Radial Velocity,
596,GJ 317 b,GJ 317,15.1968,5.286154719259407,695.36,Radial Velocity,
597,GJ 317 c,GJ 317,15.1968,5.286154719259407,5312.0,Radial Velocity,
598,GJ 317 c,GJ 317,15.1968,5.286154719259407,7500.0,Radial Velocity,
599,GJ 317 c,GJ 317,15.1968,5.286154719259407,6739.323,Radial Velocity,
600,GJ 317 c,GJ 317,15.1968,5.286154719259407,10000.0,Radial Velocity,
601,GJ 3222 b,GJ 3222,18.23817,5.286154719259407,10.66669,Radial Velocity,
602,GJ 328 b,GJ 328,20.5266,5.286154719259407,3771.0,Radial Velocity,
603,GJ 328 b,GJ 328,20.5266,5.286154719259407,4100.0,Radial Velocity,
604,GJ 328 c,GJ 328,20.5266,5.286154719259407,241.8,Radial Velocity,
605,GJ 3293 b,GJ 3293,20.1903,5.286154719259407,30.5987,Radial Velocity,
606,GJ 3293 b,GJ 3293,20.1903,5.286154719259407,30.6,Radial Velocity,
607,GJ 3293 c,GJ 3293,20.1903,5.286154719259407,123.75,Radial Velocity,
608,GJ 3293 c,GJ 3293,20.1903,5.286154719259407,122.6196,Radial Velocity,
609,GJ 3293 d,GJ 3293,20.1903,5.286154719259407,48.1345,Radial Velocity,
610,GJ 3293 e,GJ 3293,20.1903,5.286154719259407,13.2543,Radial Velocity,
611,GJ 3323 b,GJ 3323,5.37484,5.286154719259407,5.3636,Radial Velocity,
612,GJ 3323 c,GJ 3323,5.37484,5.286154719259407,40.54,Radial Velocity,
613,GJ 3341 b,GJ 3341,23.619,5.286154719259407,14.207,Radial Velocity,
614,GJ 338 B b,GJ 338 B,6.33256,5.286154719259407,24.422,Radial Velocity,
615,GJ 338 B b,GJ 338 B,6.33256,5.286154719259407,24.45,Radial Velocity,
616,GJ 3470 b,GJ 3470,29.4214,5.286154719259407,3.336665,Radial Velocity,
617,GJ 3470 b,GJ 3470,29.4214,4.83,3.33665,Radial Velocity,
618,GJ 3470 b,GJ 3470,29.4214,4.57,3.3366496,Radial Velocity,
619,GJ 3470 b,GJ 3470,29.4214,4.2,3.33714,Radial Velocity,
620,GJ 3470 b,GJ 3470,29.4214,3.88,3.336649,Radial Velocity,
621,GJ 3470 b,GJ 3470,29.4214,4.363,3.3366513,Radial Velocity,
622,GJ 3470 b,GJ 3470,29.4214,5.286154719259407,3.3366524,Radial Velocity,
623,GJ 3470 b,GJ 3470,29.4214,5.286154719259407,3.336649,Radial Velocity,
624,GJ 3470 b,GJ 3470,29.4214,3.88,3.3366487,Radial Velocity,
625,GJ 3470 b,GJ 3470,29.4214,5.286154719259407,3.3366413,Radial Velocity,
626,GJ 3470 b,GJ 3470,29.4214,4.32,3.336649,Radial Velocity,
627,GJ 3473 b,GJ 3473,27.3644,1.211,1.19799956,Transit,
628,GJ 3473 b,GJ 3473,27.3644,1.264,1.1980035,Transit,
629,GJ 3473 c,GJ 3473,27.3644,5.286154719259407,15.509,Radial Velocity,
630,GJ 3512 b,GJ 3512,9.48637,5.286154719259407,203.69,Radial Velocity,
631,GJ 3512 b,GJ 3512,9.48637,5.286154719259407,203.59,Radial Velocity,
632,GJ 3512 c,GJ 3512,9.48637,5.286154719259407,1599.6,Radial Velocity,
633,GJ 357 b,GJ 357,9.44181,1.217,3.93072,Transit,
634,GJ 357 b,GJ 357,9.44181,5.286154719259407,3.930623,Transit,
635,GJ 357 b,GJ 357,9.44181,1.27,3.9306027,Transit,
636,GJ 357 b,GJ 357,9.44181,1.2,3.9306,Transit,
637,GJ 357 c,GJ 357,9.44181,5.286154719259407,9.1247,Radial Velocity,
638,GJ 357 d,GJ 357,9.44181,5.286154719259407,55.661,Radial Velocity,
639,GJ 3634 b,GJ 3634,20.3779,5.286154719259407,2.64561,Radial Velocity,
640,GJ 367 b,GJ 367,9.41263,2.661,0.3219233,Transit,
641,GJ 367 b,GJ 367,9.41263,0.699,0.3219225,Transit,
642,GJ 367 b,GJ 367,9.41263,0.718,0.321962,Transit,
643,GJ 367 c,GJ 367,9.41263,5.286154719259407,11.5301,Radial Velocity,
644,GJ 367 d,GJ 367,9.41263,5.286154719259407,34.369,Radial Velocity,
645,GJ 3779 b,GJ 3779,13.743,5.286154719259407,3.0232,Radial Velocity,
646,GJ 3929 b,GJ 3929,15.8095,1.15,2.6162745,Transit,
647,GJ 3929 b,GJ 3929,15.8095,1.09,2.616235,Transit,
648,GJ 3929 b,GJ 3929,15.8095,1.097,2.61627687,Transit,
649,GJ 3929 c,GJ 3929,15.8095,5.286154719259407,15.04,Radial Velocity,
650,GJ 393 b,GJ 393,7.03149,5.286154719259407,7.02679,Radial Velocity,
651,GJ 3942 b,GJ 3942,16.9287,5.286154719259407,6.905,Radial Velocity,
652,GJ 3988 b,GJ 3988,9.9105,5.286154719259407,6.9442,Radial Velocity,
653,GJ 3998 b,GJ 3998,18.1459,5.286154719259407,2.64977,Radial Velocity,
654,GJ 3998 c,GJ 3998,18.1459,5.286154719259407,13.74,Radial Velocity,
655,GJ 411 b,GJ 411,5.675773,5.286154719259407,12.9382,Radial Velocity,
656,GJ 411 b,GJ 411,5.675773,5.286154719259407,12.9394,Radial Velocity,
657,GJ 411 b,GJ 411,5.675773,5.286154719259407,12.9532,Radial Velocity,
658,GJ 411 b,GJ 411,5.675773,5.286154719259407,12.946,Radial Velocity,
659,GJ 414 A b,GJ 414 A,11.8893,2.63,50.8,Radial Velocity,
660,GJ 414 A b,GJ 414 A,11.8893,5.286154719259407,51.625,Radial Velocity,
661,GJ 414 A c,GJ 414 A,11.8893,8.4,749.83,Radial Velocity,
662,GJ 414 A c,GJ 414 A,11.8893,5.286154719259407,744.7,Radial Velocity,
663,GJ 422 b,GJ 422,12.6631,5.286154719259407,26.161,Radial Velocity,
664,GJ 422 b,GJ 422,12.6631,5.286154719259407,20.129,Radial Velocity,
665,GJ 4276 b,GJ 4276,21.3362,5.286154719259407,13.352,Radial Velocity,
